region,month,arrivals
TOTAL ALL COUNTRIES,2021-12,3431173.0
TOTAL ALL COUNTRIES,2022-10,5088299.0
TOTAL ALL COUNTRIES,2022-11,4546326.0
TOTAL ALL COUNTRIES,2022-12,5003963.0
TOTAL ALL COUNTRIES,2023-01,4793098.0
TOTAL ALL COUNTRIES,2023-02,4124309.0
TOTAL ALL COUNTRIES,2023-03,5228496.0
TOTAL ALL COUNTRIES,2023-04,5588517.0
TOTAL ALL COUNTRIES,2023-05,5374474.0
TOTAL ALL COUNTRIES,2023-06,4969591.0
TOTAL ALL COUNTRIES,2023-07,6444443.0
TOTAL ALL COUNTRIES,2023-08,6966956.0
TOTAL ALL COUNTRIES,2023-09,5755858.0
TOTAL ALL COUNTRIES,2023-10,5946899.0
TOTAL ALL COUNTRIES,2023-11,5259600.0
TOTAL ALL COUNTRIES,2023-12,5897618.0
TOTAL ALL COUNTRIES,2024-01,5352037.0
TOTAL ALL COUNTRIES,2024-02,4721687.0
TOTAL ALL COUNTRIES,2024-03,5877910.0
TOTAL ALL COUNTRIES,2024-04,5872467.0
TOTAL ALL COUNTRIES,2024-05,6051477.0
TOTAL ALL COUNTRIES,2024-06,5622265.0
TOTAL ALL COUNTRIES,2024-07,6879281.0
TOTAL ALL COUNTRIES,2024-08,7503774.0
TOTAL ALL COUNTRIES,2024-09,6142987.0
TOTAL ALL COUNTRIES,2024-10,6191664.0
TOTAL ALL COUNTRIES,2024-11,5633688.0
TOTAL ALL COUNTRIES,2024-12,6447628.0
TOTAL ALL COUNTRIES,2025-01,5606123.0
TOTAL ALL COUNTRIES,2025-02,4645699.0
TOTAL ALL COUNTRIES,2025-03,5426751.0
TOTAL ALL COUNTRIES,2025-04,5973368.0
TOTAL ALL COUNTRIES,2025-05,5630766.0
TOTAL ALL COUNTRIES,2025-06,5275537.0
TOTAL ALL COUNTRIES,2025-07,6252054.0
TOTAL ALL COUNTRIES,2025-08,6852771.0
TOTAL ALL COUNTRIES,2025-09,5444848.0
TOTAL ALL COUNTRIES,2025-10,5813366.0
TOTAL ALL COUNTRIES,2025-11,5317965.0
TOTAL ALL COUNTRIES,2025-12,6048545.0
TOTAL ALL COUNTRIES,2026-01,5412343.0
TOTAL ALL COUNTRIES,2026-02,4660883.0
TOTAL ALL COUNTRIES,2026-03,5537310.0
TOTAL ALL COUNTRIES,2026-04,5645630.0
TOTAL ALL COUNTRIES,2026-05,5761256.0
TOTAL ALL COUNTRIES,2026-06,5415892.0
WESTERN EUROPE,2000-01,630045.0
WESTERN EUROPE,2000-02,754559.0
WESTERN EUROPE,2000-03,906265.0
WESTERN EUROPE,2000-04,1121116.0
WESTERN EUROPE,2000-05,948399.0
WESTERN EUROPE,2000-06,929506.0
WESTERN EUROPE,2000-07,1107753.0
WESTERN EUROPE,2000-08,1018037.0
WESTERN EUROPE,2000-09,1053325.0
WESTERN EUROPE,2000-10,1040652.0
WESTERN EUROPE,2000-11,837505.0
WESTERN EUROPE,2000-12,827999.0
WESTERN EUROPE,2001-01,621026.0
WESTERN EUROPE,2001-02,717141.0
WESTERN EUROPE,2001-03,843157.0
WESTERN EUROPE,2001-04,957808.0
WESTERN EUROPE,2001-05,848550.0
WESTERN EUROPE,2001-06,816498.0
WESTERN EUROPE,2001-07,1004622.0
WESTERN EUROPE,2001-08,976641.0
WESTERN EUROPE,2001-09,640631.0
WESTERN EUROPE,2001-10,620915.0
WESTERN EUROPE,2001-11,512878.0
WESTERN EUROPE,2001-12,551593.0
WESTERN EUROPE,2002-01,418801.0
WESTERN EUROPE,2002-02,540448.0
WESTERN EUROPE,2002-03,729218.0
WESTERN EUROPE,2002-04,685708.0
WESTERN EUROPE,2002-05,683678.0
WESTERN EUROPE,2002-06,652151.0
WESTERN EUROPE,2002-07,800501.0
WESTERN EUROPE,2002-08,777178.0
WESTERN EUROPE,2002-09,768926.0
WESTERN EUROPE,2002-10,815806.0
WESTERN EUROPE,2002-11,656275.0
WESTERN EUROPE,2002-12,719089.0
WESTERN EUROPE,2003-01,472825.0
WESTERN EUROPE,2003-02,573812.0
WESTERN EUROPE,2003-03,601442.0
WESTERN EUROPE,2003-04,692229.0
WESTERN EUROPE,2003-05,658103.0
WESTERN EUROPE,2003-06,637977.0
WESTERN EUROPE,2003-07,793978.0
WESTERN EUROPE,2003-08,783814.0
WESTERN EUROPE,2003-09,781476.0
WESTERN EUROPE,2003-10,845088.0
WESTERN EUROPE,2003-11,703638.0
WESTERN EUROPE,2003-12,749701.0
WESTERN EUROPE,2004-01,510742.0
WESTERN EUROPE,2004-02,632685.0
WESTERN EUROPE,2004-03,770456.0
WESTERN EUROPE,2004-04,870102.0
WESTERN EUROPE,2004-05,768204.0
WESTERN EUROPE,2004-06,744248.0
WESTERN EUROPE,2004-07,929406.0
WESTERN EUROPE,2004-08,852646.0
WESTERN EUROPE,2004-09,833420.0
WESTERN EUROPE,2004-10,874590.0
WESTERN EUROPE,2004-11,730870.0
WESTERN EUROPE,2004-12,788490.0
WESTERN EUROPE,2005-01,569946.0
WESTERN EUROPE,2005-02,681902.0
WESTERN EUROPE,2005-03,896898.0
WESTERN EUROPE,2005-04,863689.0
WESTERN EUROPE,2005-05,814325.0
WESTERN EUROPE,2005-06,800797.0
WESTERN EUROPE,2005-07,991430.0
WESTERN EUROPE,2005-08,880745.0
WESTERN EUROPE,2005-09,898265.0
WESTERN EUROPE,2005-10,938054.0
WESTERN EUROPE,2005-11,731466.0
WESTERN EUROPE,2005-12,812417.0
WESTERN EUROPE,2006-01,560979.0
WESTERN EUROPE,2006-02,620289.0
WESTERN EUROPE,2006-03,757225.0
WESTERN EUROPE,2006-04,943260.0
WESTERN EUROPE,2006-05,762651.0
WESTERN EUROPE,2006-06,761906.0
WESTERN EUROPE,2006-07,958627.0
WESTERN EUROPE,2006-08,882426.0
WESTERN EUROPE,2006-09,885209.0
WESTERN EUROPE,2006-10,933990.0
WESTERN EUROPE,2006-11,769328.0
WESTERN EUROPE,2006-12,839572.0
WESTERN EUROPE,2007-01,576841.0
WESTERN EUROPE,2007-02,668203.0
WESTERN EUROPE,2007-03,893104.0
WESTERN EUROPE,2007-04,924155.0
WESTERN EUROPE,2007-05,851647.0
WESTERN EUROPE,2007-06,863969.0
WESTERN EUROPE,2007-07,1082626.0
WESTERN EUROPE,2007-08,1080905.0
WESTERN EUROPE,2007-09,988881.0
WESTERN EUROPE,2007-10,1097765.0
WESTERN EUROPE,2007-11,876031.0
WESTERN EUROPE,2007-12,989534.0
WESTERN EUROPE,2008-01,642086.0
WESTERN EUROPE,2008-02,780140.0
WESTERN EUROPE,2008-03,1023743.0
WESTERN EUROPE,2008-04,1068261.0
WESTERN EUROPE,2008-05,1033222.0
WESTERN EUROPE,2008-06,1031461.0
WESTERN EUROPE,2008-07,1293082.0
WESTERN EUROPE,2008-08,1281366.0
WESTERN EUROPE,2008-09,1100314.0
WESTERN EUROPE,2008-10,1160000.0
WESTERN EUROPE,2008-11,827826.0
WESTERN EUROPE,2008-12,956580.0
WESTERN EUROPE,2009-01,567638.0
WESTERN EUROPE,2009-02,669949.0
WESTERN EUROPE,2009-03,775662.0
WESTERN EUROPE,2009-04,1062204.0
WESTERN EUROPE,2009-05,934849.0
WESTERN EUROPE,2009-06,945151.0
WESTERN EUROPE,2009-07,1147632.0
WESTERN EUROPE,2009-08,1137506.0
WESTERN EUROPE,2009-09,969984.0
WESTERN EUROPE,2009-10,1101209.0
WESTERN EUROPE,2009-11,748713.0
WESTERN EUROPE,2009-12,918171.0
WESTERN EUROPE,2010-01,574041.0
WESTERN EUROPE,2010-02,669846.0
WESTERN EUROPE,2010-03,911053.0
WESTERN EUROPE,2010-04,861529.0
WESTERN EUROPE,2010-05,969069.0
WESTERN EUROPE,2010-06,980805.0
WESTERN EUROPE,2010-07,1266508.0
WESTERN EUROPE,2010-08,1213120.0
WESTERN EUROPE,2010-09,1063113.0
WESTERN EUROPE,2010-10,1184870.0
WESTERN EUROPE,2010-11,791818.0
WESTERN EUROPE,2010-12,892995.0
WESTERN EUROPE,2011-01,613232.0
WESTERN EUROPE,2011-02,695928.0
WESTERN EUROPE,2011-03,844651.0
WESTERN EUROPE,2011-04,1220684.0
WESTERN EUROPE,2011-05,1020951.0
WESTERN EUROPE,2011-06,1081592.0
WESTERN EUROPE,2011-07,1355789.0
WESTERN EUROPE,2011-08,1304264.0
WESTERN EUROPE,2011-09,1149498.0
WESTERN EUROPE,2011-10,1226659.0
WESTERN EUROPE,2011-11,823594.0
WESTERN EUROPE,2011-12,908699.0
WESTERN EUROPE,2012-01,599688.0
WESTERN EUROPE,2012-02,729309.0
WESTERN EUROPE,2012-03,992686.0
WESTERN EUROPE,2012-04,1072833.0
WESTERN EUROPE,2012-05,1021413.0
WESTERN EUROPE,2012-06,1043777.0
WESTERN EUROPE,2012-07,1279844.0
WESTERN EUROPE,2012-08,1262761.0
WESTERN EUROPE,2012-09,1122248.0
WESTERN EUROPE,2012-10,1123092.0
WESTERN EUROPE,2012-11,798064.0
WESTERN EUROPE,2012-12,884546.0
WESTERN EUROPE,2013-01,635427.0
WESTERN EUROPE,2013-02,730675.0
WESTERN EUROPE,2013-03,1088340.0
WESTERN EUROPE,2013-04,1084580.0
WESTERN EUROPE,2013-05,1087154.0
WESTERN EUROPE,2013-06,1088567.0
WESTERN EUROPE,2013-07,1347787.0
WESTERN EUROPE,2013-08,1327076.0
WESTERN EUROPE,2013-09,1163843.0
WESTERN EUROPE,2013-10,1248670.0
WESTERN EUROPE,2013-11,874730.0
WESTERN EUROPE,2013-12,991275.0
WESTERN EUROPE,2014-01,672521.0
WESTERN EUROPE,2014-02,762836.0
WESTERN EUROPE,2014-03,947803.0
WESTERN EUROPE,2014-04,1320891.0
WESTERN EUROPE,2014-05,1146935.0
WESTERN EUROPE,2014-06,1118517.0
WESTERN EUROPE,2014-07,1409297.0
WESTERN EUROPE,2014-08,1432189.0
WESTERN EUROPE,2014-09,1220544.0
WESTERN EUROPE,2014-10,1316015.0
WESTERN EUROPE,2014-11,930975.0
WESTERN EUROPE,2014-12,1013604.0
WESTERN EUROPE,2015-01,694914.0
WESTERN EUROPE,2015-02,794064.0
WESTERN EUROPE,2015-03,1140059.0
WESTERN EUROPE,2015-04,1316871.0
WESTERN EUROPE,2015-05,1373677.0
WESTERN EUROPE,2015-06,1254363.0
WESTERN EUROPE,2015-07,1619579.0
WESTERN EUROPE,2015-08,1549953.0
WESTERN EUROPE,2015-09,1380691.0
WESTERN EUROPE,2015-10,1550617.0
WESTERN EUROPE,2015-11,1102990.0
WESTERN EUROPE,2015-12,1044902.0
WESTERN EUROPE,2016-01,745631.0
WESTERN EUROPE,2016-02,841723.0
WESTERN EUROPE,2016-03,1171825.0
WESTERN EUROPE,2016-04,1146070.0
WESTERN EUROPE,2016-05,1164656.0
WESTERN EUROPE,2016-06,1144771.0
WESTERN EUROPE,2016-07,1477939.0
WESTERN EUROPE,2016-08,1460435.0
WESTERN EUROPE,2016-09,1277920.0
WESTERN EUROPE,2016-10,1405880.0
WESTERN EUROPE,2016-11,963161.0
WESTERN EUROPE,2016-12,1030349.0
WESTERN EUROPE,2017-01,771840.0
WESTERN EUROPE,2017-02,847113.0
WESTERN EUROPE,2017-03,996376.0
WESTERN EUROPE,2017-04,1365187.0
WESTERN EUROPE,2017-05,1136347.0
WESTERN EUROPE,2017-06,1136807.0
WESTERN EUROPE,2017-07,1439732.0
WESTERN EUROPE,2017-08,1472224.0
WESTERN EUROPE,2017-09,1227369.0
WESTERN EUROPE,2017-10,1409294.0
WESTERN EUROPE,2017-11,983579.0
WESTERN EUROPE,2017-12,1097876.0
WESTERN EUROPE,2018-01,766200.0
WESTERN EUROPE,2018-02,855289.0
WESTERN EUROPE,2018-03,1184497.0
WESTERN EUROPE,2018-04,1267017.0
WESTERN EUROPE,2018-05,1225833.0
WESTERN EUROPE,2018-06,1154602.0
WESTERN EUROPE,2018-07,1503436.0
WESTERN EUROPE,2018-08,1478619.0
WESTERN EUROPE,2018-09,1290417.0
WESTERN EUROPE,2018-10,1464422.0
WESTERN EUROPE,2018-11,1034430.0
WESTERN EUROPE,2018-12,1111027.0
WESTERN EUROPE,2019-01,792310.0
WESTERN EUROPE,2019-02,917053.0
WESTERN EUROPE,2019-03,1034962.0
WESTERN EUROPE,2019-04,1506411.0
WESTERN EUROPE,2019-05,1244201.0
WESTERN EUROPE,2019-06,1159086.0
WESTERN EUROPE,2019-07,1509160.0
WESTERN EUROPE,2019-08,1499903.0
WESTERN EUROPE,2019-09,1273910.0
WESTERN EUROPE,2019-10,1449933.0
WESTERN EUROPE,2019-11,1029304.0
WESTERN EUROPE,2019-12,1146094.0
WESTERN EUROPE,2020-01,784718.0
WESTERN EUROPE,2020-02,958806.0
WESTERN EUROPE,2020-03,325859.0
WESTERN EUROPE,2020-04,4901.0
WESTERN EUROPE,2020-05,3883.0
WESTERN EUROPE,2020-06,6780.0
WESTERN EUROPE,2020-07,12277.0
WESTERN EUROPE,2020-08,26353.0
WESTERN EUROPE,2020-09,19278.0
WESTERN EUROPE,2020-10,22888.0
WESTERN EUROPE,2020-11,24147.0
WESTERN EUROPE,2020-12,29687.0
WESTERN EUROPE,2021-01,46692.0
WESTERN EUROPE,2021-02,22320.0
WESTERN EUROPE,2021-03,31259.0
WESTERN EUROPE,2021-04,38165.0
WESTERN EUROPE,2021-05,45564.0
WESTERN EUROPE,2021-06,52787.0
WESTERN EUROPE,2021-07,80740.0
WESTERN EUROPE,2021-08,107643.0
WESTERN EUROPE,2021-09,78287.0
WESTERN EUROPE,2021-10,85181.0
WESTERN EUROPE,2021-11,467123.0
WESTERN EUROPE,2021-12,641872.0
WESTERN EUROPE,2022-10,1167156.0
WESTERN EUROPE,2022-11,802310.0
WESTERN EUROPE,2022-12,945621.0
WESTERN EUROPE,2023-01,634269.0
WESTERN EUROPE,2023-02,738375.0
WESTERN EUROPE,2023-03,894867.0
WESTERN EUROPE,2023-04,1156828.0
WESTERN EUROPE,2023-05,988207.0
WESTERN EUROPE,2023-06,879792.0
WESTERN EUROPE,2023-07,1251235.0
WESTERN EUROPE,2023-08,1330016.0
WESTERN EUROPE,2023-09,1090973.0
WESTERN EUROPE,2023-10,1286375.0
WESTERN EUROPE,2023-11,898715.0
WESTERN EUROPE,2023-12,1079840.0
WESTERN EUROPE,2024-01,728857.0
WESTERN EUROPE,2024-02,840169.0
WESTERN EUROPE,2024-03,1093104.0
WESTERN EUROPE,2024-04,1203759.0
WESTERN EUROPE,2024-05,1092772.0
WESTERN EUROPE,2024-06,919047.0
WESTERN EUROPE,2024-07,1306948.0
WESTERN EUROPE,2024-08,1387428.0
WESTERN EUROPE,2024-09,1140642.0
WESTERN EUROPE,2024-10,1340701.0
WESTERN EUROPE,2024-11,921540.0
WESTERN EUROPE,2024-12,1092398.0
WESTERN EUROPE,2025-01,739440.0
WESTERN EUROPE,2025-02,832060.0
WESTERN EUROPE,2025-03,905603.0
WESTERN EUROPE,2025-04,1349389.0
WESTERN EUROPE,2025-05,1044228.0
WESTERN EUROPE,2025-06,895906.0
WESTERN EUROPE,2025-07,1254349.0
WESTERN EUROPE,2025-08,1370201.0
WESTERN EUROPE,2025-09,1026882.0
WESTERN EUROPE,2025-10,1248925.0
WESTERN EUROPE,2025-11,870883.0
WESTERN EUROPE,2025-12,1046727.0
WESTERN EUROPE,2026-01,714511.0
WESTERN EUROPE,2026-02,781369.0
WESTERN EUROPE,2026-03,963601.0
WESTERN EUROPE,2026-04,1078509.0
WESTERN EUROPE,2026-05,938625.0
WESTERN EUROPE,2026-06,889559.0
WESTERN EUROPE,2026-07,1122983.0
