sheet,address,formula,excel_value,evaluator_value,abs_diff,rel_diff,pass_1e6,note
Valuation,G36,=D36/(1+Inputs!$E$11)^$A36,5775.92585557638,5775.92585557638,0.0,0.0,yes,
Valuation,E37,=B36*(1+Inputs!$C$12)/(Inputs!$C$11-Inputs!$C$12)/(1+Inputs!$C$11)^$A36,15328.0989688419,15328.09896884188,2.000888343900442e-11,1.3053727980017195e-15,yes,
Valuation,F37,=C36*(1+Inputs!$D$12)/(Inputs!$D$11-Inputs!$D$12)/(1+Inputs!$D$11)^$A36,49037.7465402335,49037.7465402335,0.0,0.0,yes,
Valuation,G37,=D36*(1+Inputs!$E$12)/(Inputs!$E$11-Inputs!$E$12)/(1+Inputs!$E$11)^$A36,81495.9401540229,81495.9401540229,0.0,0.0,yes,
Valuation,E38,=SUM(E27:E36)+E37,36411.0374002371,36411.037400237146,4.3655745685100555e-11,1.1989701146173942e-15,yes,
Valuation,F38,=SUM(F27:F36)+F37,94799.2713267835,94799.27132678355,4.3655745685100555e-11,4.605071861218678e-16,yes,
Valuation,G38,=SUM(G27:G36)+G37,149239.856232871,149239.85623287098,2.9103830456733704e-11,1.9501379317412798e-16,yes,
Valuation,B39,=(E38+B10)/B11,77.5350754793743,77.53507547937431,1.4210854715202004e-14,1.832829158589307e-16,yes,
Valuation,C39,=(F38+C10)/C11,182.588915484255,182.58891548425507,5.684341886080802e-14,3.113191110755555e-16,yes,
Valuation,D39,=(G38+D10)/D11,281.011376521713,281.0113765217127,2.8421709430404007e-13,1.0114077864818381e-15,yes,
Valuation,E39,"=CHOOSE(Inputs!$B$4,B39,C39,D39)",182.588915484255,182.58891548425507,5.684341886080802e-14,3.113191110755555e-16,yes,
Valuation,B43,"=MIN(B19,B20,B21,B22,B23,B39)",37.2301273730344,37.23012737303444,4.263256414560601e-14,1.1451092744980647e-15,yes,
Valuation,C43,"=MIN(C19,C20,C21,C22,C23,C39)",110.57976638925,110.57976638924956,4.405364961712621e-13,3.983879787017608e-15,yes,
Valuation,D43,"=MIN(D19,D20,D21,D22,D23,D39)",176.492127372478,176.49212737247777,2.2737367544323206e-13,1.288293584695543e-15,yes,
Valuation,E43,"=CHOOSE(Inputs!$B$4,B43,C43,D43)",110.57976638925,110.57976638924956,4.405364961712621e-13,3.983879787017608e-15,yes,
Valuation,B44,"=MAX(B19,B20,B21,B22,B23,B39)",108.464733626792,108.46473362679247,4.689582056016661e-13,4.32360076792579e-15,yes,
Valuation,C44,"=MAX(C19,C20,C21,C22,C23,C39)",217.511526816641,217.5115268166405,5.115907697472721e-13,2.3520168206006644e-15,yes,
Valuation,D44,"=MAX(D19,D20,D21,D22,D23,D39)",289.091679084212,289.0916790842117,2.8421709430404007e-13,9.831382736590216e-16,yes,
Valuation,E44,"=CHOOSE(Inputs!$B$4,B44,C44,D44)",217.511526816641,217.5115268166405,5.115907697472721e-13,2.3520168206006644e-15,yes,
Valuation,B45,"=AVERAGE(B19,B20,B21,B22,B23,B39)",75.9507107448267,75.95071074482665,4.263256414560601e-14,5.61318830693232e-16,yes,
Valuation,C45,"=AVERAGE(C19,C20,C21,C22,C23,C39)",160.219189073288,160.21918907328777,2.2737367544323206e-13,1.4191413447937627e-15,yes,
Valuation,D45,"=AVERAGE(D19,D20,D21,D22,D23,D39)",232.681862959295,232.68186295929522,2.2737367544323206e-13,9.771869304785833e-16,yes,
Valuation,E45,"=CHOOSE(Inputs!$B$4,B45,C45,D45)",160.219189073288,160.21918907328777,2.2737367544323206e-13,1.4191413447937627e-15,yes,
Valuation,B46,=Inputs!$C$8,181.94,181.94,0.0,0.0,yes,
Valuation,C46,=Inputs!$D$8,181.94,181.94,0.0,0.0,yes,
Valuation,D46,=Inputs!$E$8,181.94,181.94,0.0,0.0,yes,
Valuation,E46,"=CHOOSE(Inputs!$B$4,B46,C46,D46)",181.94,181.94,0.0,0.0,yes,
Valuation,B47,=B43/B46-1,-0.795371400609902,-0.795371400609902,0.0,0.0,yes,
Valuation,C47,=C43/C46-1,-0.392218498465156,-0.3922184984651558,2.220446049250313e-16,5.661247641147588e-16,yes,
