quarter,vintage_date,point,sd,n_train,actual,target,pool,scheme,window,prior_basis
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,bma_logscore,W2,PIT
2024Q2,2024-05-08,2.7073496193109112,0.8016350486364802,4,2.120354195530405,adr_yoy,all,bma_logscore,W2,PIT
2024Q3,2024-08-06,2.336757712544777,0.7689347599019087,5,1.40042136572065,adr_yoy,all,bma_logscore,W2,PIT
2024Q4,2024-11-07,1.8057693842025728,0.8093529231618183,6,0.8932559178204569,adr_yoy,all,bma_logscore,W2,PIT
2025Q1,2025-02-13,1.3460208255907529,0.8594518728990385,7,-0.8907913003239232,adr_yoy,all,bma_logscore,W2,PIT
2025Q2,2025-05-01,-0.2162234900100788,1.219921435028616,8,2.9198371969562764,adr_yoy,all,bma_logscore,W2,PIT
2025Q3,2025-08-06,2.9038244134357245,1.5924090307985892,9,4.674896113419713,adr_yoy,all,bma_logscore,W2,PIT
2025Q4,2025-11-06,3.808147247956866,1.9154400226474335,10,5.931828242585202,adr_yoy,all,bma_logscore,W2,PIT
2026Q1,2026-02-12,5.374102944104207,1.757318927577097,11,9.0346679117544,adr_yoy,all,bma_logscore,W2,PIT
2026Q2,2026-05-07,8.610788424585259,1.9911734065586908,12,5.30146721687299,adr_yoy,all,bma_logscore,W2,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,top3_inv_mse,W2,PIT
2024Q2,2024-05-08,2.6638157730142646,0.9913255013587046,4,2.120354195530405,adr_yoy,all,top3_inv_mse,W2,PIT
2024Q3,2024-08-06,2.3440244866696336,0.946467952431451,5,1.40042136572065,adr_yoy,all,top3_inv_mse,W2,PIT
2024Q4,2024-11-07,1.793719399425373,0.9937645197282298,6,0.8932559178204569,adr_yoy,all,top3_inv_mse,W2,PIT
2025Q1,2025-02-13,1.3534713733164763,1.015601055939658,7,-0.8907913003239232,adr_yoy,all,top3_inv_mse,W2,PIT
2025Q2,2025-05-01,-0.050763330424725056,1.3515607102844103,8,2.9198371969562764,adr_yoy,all,top3_inv_mse,W2,PIT
2025Q3,2025-08-06,2.464058933903402,1.6591910428882068,9,4.674896113419713,adr_yoy,all,top3_inv_mse,W2,PIT
2025Q4,2025-11-06,3.4857696781004943,1.953781605274769,10,5.931828242585202,adr_yoy,all,top3_inv_mse,W2,PIT
2026Q1,2026-02-12,4.6619657589488055,1.9917754338894798,11,9.0346679117544,adr_yoy,all,top3_inv_mse,W2,PIT
2026Q2,2026-05-07,7.2889353595907895,2.431842351648958,12,5.30146721687299,adr_yoy,all,top3_inv_mse,W2,PIT
2024Q1,2024-02-13,2.366270569086322,1.4060385228709704,3,2.642047141245607,adr_yoy,all,top1_trailing,W2,PIT
2024Q2,2024-05-08,2.7351303275957948,0.7253507957258517,4,2.120354195530405,adr_yoy,all,top1_trailing,W2,PIT
2024Q3,2024-08-06,2.3991552666269804,0.6841578943203269,5,1.40042136572065,adr_yoy,all,top1_trailing,W2,PIT
2024Q4,2024-11-07,1.9197926523812736,0.7109863542353412,6,0.8932559178204569,adr_yoy,all,top1_trailing,W2,PIT
2025Q1,2025-02-13,1.54677958908402,0.7312307166755346,7,-0.8907913003239232,adr_yoy,all,top1_trailing,W2,PIT
2025Q2,2025-05-01,0.325532174864132,1.0244343821091455,8,2.9198371969562764,adr_yoy,all,top1_trailing,W2,PIT
2025Q3,2025-08-06,2.9198371969562764,1.5977968558293991,9,4.674896113419713,adr_yoy,all,top1_trailing,W2,PIT
2025Q4,2025-11-06,3.677052460734988,1.3906736002011977,10,5.931828242585202,adr_yoy,all,top1_trailing,W2,PIT
2026Q1,2026-02-12,4.472087195630463,1.485556827768404,11,9.0346679117544,adr_yoy,all,top1_trailing,W2,PIT
2026Q2,2026-05-07,6.441015037870016,1.9365535874128572,12,5.30146721687299,adr_yoy,all,top1_trailing,W2,PIT
2023Q1,2023-02-14,1.1547969937360805,2.576431061621492,0,0.2141964657583317,adr_yoy,all,equal,W1,full_sample
2023Q2,2023-05-09,1.1178152293853487,2.297047625191337,0,1.3863442042262086,adr_yoy,all,equal,W1,full_sample
2023Q3,2023-08-03,1.713724344327963,2.2400025362084492,1,3.1577601636410213,adr_yoy,all,equal,W1,full_sample
2023Q4,2023-11-01,2.474171018698579,2.4220078598299097,2,2.565277141548328,adr_yoy,all,equal,W1,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,equal,W1,full_sample
2024Q2,2024-05-08,2.6703060528945612,2.214916247716455,4,2.120354195530405,adr_yoy,all,equal,W1,full_sample
2024Q3,2024-08-06,2.465060884999369,2.219122341047811,5,1.40042136572065,adr_yoy,all,equal,W1,full_sample
2024Q4,2024-11-07,1.9509682587685688,2.2400390923445355,6,0.8932559178204569,adr_yoy,all,equal,W1,full_sample
2025Q1,2025-02-13,1.5526392394274602,2.2564675188782246,7,-0.8907913003239232,adr_yoy,all,equal,W1,full_sample
2025Q2,2025-05-01,0.3471775644088835,2.374038936713886,8,2.9198371969562764,adr_yoy,all,equal,W1,full_sample
2025Q3,2025-08-06,2.3597728346445934,2.384778933080218,9,4.674896113419713,adr_yoy,all,equal,W1,full_sample
2025Q4,2025-11-06,3.5289007607916503,2.5031675074205597,10,5.931828242585202,adr_yoy,all,equal,W1,full_sample
2026Q1,2026-02-12,4.590658669138975,2.4800206887572367,11,9.0346679117544,adr_yoy,all,equal,W1,full_sample
2026Q2,2026-05-07,7.002305801600931,2.6476206477928694,12,5.30146721687299,adr_yoy,all,equal,W1,full_sample
2023Q1,2023-02-14,1.1547969937360805,2.576431061621492,0,0.2141964657583317,adr_yoy,all,inv_mse,W1,full_sample
2023Q2,2023-05-09,1.1178152293853487,2.297047625191337,0,1.3863442042262086,adr_yoy,all,inv_mse,W1,full_sample
2023Q3,2023-08-03,1.713724344327963,2.2400025362084492,1,3.1577601636410213,adr_yoy,all,inv_mse,W1,full_sample
2023Q4,2023-11-01,2.474171018698579,2.4220078598299097,2,2.565277141548328,adr_yoy,all,inv_mse,W1,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,inv_mse,W1,full_sample
2024Q2,2024-05-08,2.7927781526657878,2.093090666729082,4,2.120354195530405,adr_yoy,all,inv_mse,W1,full_sample
2024Q3,2024-08-06,2.5053569837883494,2.096803228954735,5,1.40042136572065,adr_yoy,all,inv_mse,W1,full_sample
2024Q4,2024-11-07,1.9960968585015355,2.134655907745608,6,0.8932559178204569,adr_yoy,all,inv_mse,W1,full_sample
2025Q1,2025-02-13,1.565533017832366,2.1782511129372604,7,-0.8907913003239232,adr_yoy,all,inv_mse,W1,full_sample
2025Q2,2025-05-01,0.21575828981893805,2.3276234339125925,8,2.9198371969562764,adr_yoy,all,inv_mse,W1,full_sample
2025Q3,2025-08-06,2.5881375038322187,2.292783018607732,9,4.674896113419713,adr_yoy,all,inv_mse,W1,full_sample
2025Q4,2025-11-06,3.6212874085892732,2.4450537927929044,10,5.931828242585202,adr_yoy,all,inv_mse,W1,full_sample
2026Q1,2026-02-12,4.747912024171443,2.3837832145819213,11,9.0346679117544,adr_yoy,all,inv_mse,W1,full_sample
2026Q2,2026-05-07,7.204228498721077,2.5711497908480334,12,5.30146721687299,adr_yoy,all,inv_mse,W1,full_sample
2023Q1,2023-02-14,1.1547969937360805,2.576431061621492,0,0.2141964657583317,adr_yoy,all,stack_ls,W1,full_sample
2023Q2,2023-05-09,1.1178152293853487,2.297047625191337,0,1.3863442042262086,adr_yoy,all,stack_ls,W1,full_sample
2023Q3,2023-08-03,1.713724344327963,2.2400025362084492,1,3.1577601636410213,adr_yoy,all,stack_ls,W1,full_sample
2023Q4,2023-11-01,2.474171018698579,2.4220078598299097,2,2.565277141548328,adr_yoy,all,stack_ls,W1,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,stack_ls,W1,full_sample
2024Q2,2024-05-08,2.861045399552766,2.0154769217214588,4,2.120354195530405,adr_yoy,all,stack_ls,W1,full_sample
2024Q3,2024-08-06,2.519522462424051,2.026180868465829,5,1.40042136572065,adr_yoy,all,stack_ls,W1,full_sample
2024Q4,2024-11-07,2.0162903615741348,2.0679154910837556,6,0.8932559178204569,adr_yoy,all,stack_ls,W1,full_sample
2025Q1,2025-02-13,1.566265049982264,2.1204820828370887,7,-0.8907913003239232,adr_yoy,all,stack_ls,W1,full_sample
2025Q2,2025-05-01,0.04121435353431628,2.2951832175906133,8,2.9198371969562764,adr_yoy,all,stack_ls,W1,full_sample
2025Q3,2025-08-06,2.6402108738249814,2.2739773639804906,9,4.674896113419713,adr_yoy,all,stack_ls,W1,full_sample
2025Q4,2025-11-06,4.069653433043909,2.1331642224729044,10,5.931828242585202,adr_yoy,all,stack_ls,W1,full_sample
2026Q1,2026-02-12,4.982593578151412,2.0814108888469276,11,9.0346679117544,adr_yoy,all,stack_ls,W1,full_sample
2026Q2,2026-05-07,7.232804197203876,2.3919083122979723,12,5.30146721687299,adr_yoy,all,stack_ls,W1,full_sample
2023Q1,2023-02-14,1.1547969937360805,2.576431061621492,0,0.2141964657583317,adr_yoy,all,stack_shrunk,W1,full_sample
2023Q2,2023-05-09,1.1178152293853487,2.297047625191337,0,1.3863442042262086,adr_yoy,all,stack_shrunk,W1,full_sample
2023Q3,2023-08-03,1.713724344327963,2.2400025362084492,1,3.1577601636410213,adr_yoy,all,stack_shrunk,W1,full_sample
2023Q4,2023-11-01,2.474171018698579,2.4220078598299097,2,2.565277141548328,adr_yoy,all,stack_shrunk,W1,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,stack_shrunk,W1,full_sample
2024Q2,2024-05-08,2.7656757262236638,2.1196924252791898,4,2.120354195530405,adr_yoy,all,stack_shrunk,W1,full_sample
2024Q3,2024-08-06,2.4922916737117102,2.1250171655756396,5,1.40042136572065,adr_yoy,all,stack_shrunk,W1,full_sample
2024Q4,2024-11-07,1.983629310171352,2.1559433088619664,6,0.8932559178204569,adr_yoy,all,stack_shrunk,W1,full_sample
2025Q1,2025-02-13,1.5594521447048622,2.189541362790642,7,-0.8907913003239232,adr_yoy,all,stack_shrunk,W1,full_sample
2025Q2,2025-05-01,0.19419595897159994,2.3399501723912346,8,2.9198371969562764,adr_yoy,all,stack_shrunk,W1,full_sample
2025Q3,2025-08-06,2.4999918542347874,2.3342521670192955,9,4.674896113419713,adr_yoy,all,stack_shrunk,W1,full_sample
2025Q4,2025-11-06,3.79927709691778,2.341200962809309,10,5.931828242585202,adr_yoy,all,stack_shrunk,W1,full_sample
2026Q1,2026-02-12,4.786626123645194,2.297779405352673,11,9.0346679117544,adr_yoy,all,stack_shrunk,W1,full_sample
2026Q2,2026-05-07,7.1175549994024045,2.5256370705474525,12,5.30146721687299,adr_yoy,all,stack_shrunk,W1,full_sample
2023Q1,2023-02-14,1.1547969937360805,2.576431061621492,0,0.2141964657583317,adr_yoy,all,bma_logscore,W1,full_sample
2023Q2,2023-05-09,1.1178152293853487,2.297047625191337,0,1.3863442042262086,adr_yoy,all,bma_logscore,W1,full_sample
2023Q3,2023-08-03,1.713724344327963,2.2400025362084492,1,3.1577601636410213,adr_yoy,all,bma_logscore,W1,full_sample
2023Q4,2023-11-01,2.474171018698579,2.4220078598299097,2,2.565277141548328,adr_yoy,all,bma_logscore,W1,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,bma_logscore,W1,full_sample
2024Q2,2024-05-08,2.780116307725833,2.0971688248720817,4,2.120354195530405,adr_yoy,all,bma_logscore,W1,full_sample
2024Q3,2024-08-06,2.483109277186478,2.0897840668198113,5,1.40042136572065,adr_yoy,all,bma_logscore,W1,full_sample
2024Q4,2024-11-07,1.9887990899483576,2.1070144054937834,6,0.8932559178204569,adr_yoy,all,bma_logscore,W1,full_sample
2025Q1,2025-02-13,1.6122058629526128,2.127614316597079,7,-0.8907913003239232,adr_yoy,all,bma_logscore,W1,full_sample
2025Q2,2025-05-01,0.31876939000669896,2.2639960905409975,8,2.9198371969562764,adr_yoy,all,bma_logscore,W1,full_sample
2025Q3,2025-08-06,2.8800161756847,2.1312914251589254,9,4.674896113419713,adr_yoy,all,bma_logscore,W1,full_sample
2025Q4,2025-11-06,3.9986682756810747,2.170904520118383,10,5.931828242585202,adr_yoy,all,bma_logscore,W1,full_sample
2026Q1,2026-02-12,4.92846177860035,2.125767253678523,11,9.0346679117544,adr_yoy,all,bma_logscore,W1,full_sample
2026Q2,2026-05-07,7.107251500049027,2.3708622142917664,12,5.30146721687299,adr_yoy,all,bma_logscore,W1,full_sample
2023Q1,2023-02-14,1.1547969937360805,2.576431061621492,0,0.2141964657583317,adr_yoy,all,top3_inv_mse,W1,full_sample
2023Q2,2023-05-09,1.1178152293853487,2.297047625191337,0,1.3863442042262086,adr_yoy,all,top3_inv_mse,W1,full_sample
2023Q3,2023-08-03,1.713724344327963,2.2400025362084492,1,3.1577601636410213,adr_yoy,all,top3_inv_mse,W1,full_sample
2023Q4,2023-11-01,2.474171018698579,2.4220078598299097,2,2.565277141548328,adr_yoy,all,top3_inv_mse,W1,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,top3_inv_mse,W1,full_sample
2024Q2,2024-05-08,2.7927781526657878,2.093090666729082,4,2.120354195530405,adr_yoy,all,top3_inv_mse,W1,full_sample
2024Q3,2024-08-06,2.5053569837883494,2.096803228954735,5,1.40042136572065,adr_yoy,all,top3_inv_mse,W1,full_sample
2024Q4,2024-11-07,1.9960968585015355,2.134655907745608,6,0.8932559178204569,adr_yoy,all,top3_inv_mse,W1,full_sample
2025Q1,2025-02-13,1.565533017832366,2.1782511129372604,7,-0.8907913003239232,adr_yoy,all,top3_inv_mse,W1,full_sample
2025Q2,2025-05-01,0.21575828981893805,2.3276234339125925,8,2.9198371969562764,adr_yoy,all,top3_inv_mse,W1,full_sample
2025Q3,2025-08-06,2.5881375038322187,2.292783018607732,9,4.674896113419713,adr_yoy,all,top3_inv_mse,W1,full_sample
2025Q4,2025-11-06,3.6212874085892732,2.4450537927929044,10,5.931828242585202,adr_yoy,all,top3_inv_mse,W1,full_sample
2026Q1,2026-02-12,4.747912024171443,2.3837832145819213,11,9.0346679117544,adr_yoy,all,top3_inv_mse,W1,full_sample
2026Q2,2026-05-07,7.204228498721077,2.5711497908480334,12,5.30146721687299,adr_yoy,all,top3_inv_mse,W1,full_sample
2023Q1,2023-02-14,1.1547969937360805,2.576431061621492,0,0.2141964657583317,adr_yoy,all,top1_trailing,W1,full_sample
2023Q2,2023-05-09,1.1178152293853487,2.297047625191337,0,1.3863442042262086,adr_yoy,all,top1_trailing,W1,full_sample
2023Q3,2023-08-03,1.713724344327963,2.2400025362084492,1,3.1577601636410213,adr_yoy,all,top1_trailing,W1,full_sample
2023Q4,2023-11-01,2.474171018698579,2.4220078598299097,2,2.565277141548328,adr_yoy,all,top1_trailing,W1,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,top1_trailing,W1,full_sample
2024Q2,2024-05-08,2.931013854772786,1.9776103501648183,4,2.120354195530405,adr_yoy,all,top1_trailing,W1,full_sample
2024Q3,2024-08-06,2.6534687989763617,1.9776103501648183,5,1.40042136572065,adr_yoy,all,top1_trailing,W1,full_sample
2024Q4,2024-11-07,2.2704584495738094,1.9776103501648183,6,0.8932559178204569,adr_yoy,all,top1_trailing,W1,full_sample
2025Q1,2025-02-13,2.0006421453826446,1.9776103501648183,7,-0.8907913003239232,adr_yoy,all,top1_trailing,W1,full_sample
2025Q2,2025-05-01,-0.8907913003239232,2.1147405705587965,8,2.9198371969562764,adr_yoy,all,top1_trailing,W1,full_sample
2025Q3,2025-08-06,2.9198371969562764,2.1147405705587965,9,4.674896113419713,adr_yoy,all,top1_trailing,W1,full_sample
2025Q4,2025-11-06,4.012506686987107,1.9776103501648183,10,5.931828242585202,adr_yoy,all,top1_trailing,W1,full_sample
2026Q1,2026-02-12,4.681205201672407,1.9776103501648183,11,9.0346679117544,adr_yoy,all,top1_trailing,W1,full_sample
2026Q2,2026-05-07,6.331942126869496,1.9776103501648183,12,5.30146721687299,adr_yoy,all,top1_trailing,W1,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,equal,W2,full_sample
2024Q2,2024-05-08,2.6703060528945612,2.214916247716455,4,2.120354195530405,adr_yoy,all,equal,W2,full_sample
2024Q3,2024-08-06,2.465060884999369,2.219122341047811,5,1.40042136572065,adr_yoy,all,equal,W2,full_sample
2024Q4,2024-11-07,1.9509682587685688,2.2400390923445355,6,0.8932559178204569,adr_yoy,all,equal,W2,full_sample
2025Q1,2025-02-13,1.5526392394274602,2.2564675188782246,7,-0.8907913003239232,adr_yoy,all,equal,W2,full_sample
2025Q2,2025-05-01,0.3471775644088835,2.374038936713886,8,2.9198371969562764,adr_yoy,all,equal,W2,full_sample
2025Q3,2025-08-06,2.3597728346445934,2.384778933080218,9,4.674896113419713,adr_yoy,all,equal,W2,full_sample
2025Q4,2025-11-06,3.5289007607916503,2.5031675074205597,10,5.931828242585202,adr_yoy,all,equal,W2,full_sample
2026Q1,2026-02-12,4.590658669138975,2.4800206887572367,11,9.0346679117544,adr_yoy,all,equal,W2,full_sample
2026Q2,2026-05-07,7.002305801600931,2.6476206477928694,12,5.30146721687299,adr_yoy,all,equal,W2,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,inv_mse,W2,full_sample
2024Q2,2024-05-08,2.7927781526657878,2.093090666729082,4,2.120354195530405,adr_yoy,all,inv_mse,W2,full_sample
2024Q3,2024-08-06,2.5053569837883494,2.096803228954735,5,1.40042136572065,adr_yoy,all,inv_mse,W2,full_sample
2024Q4,2024-11-07,1.9960968585015355,2.134655907745608,6,0.8932559178204569,adr_yoy,all,inv_mse,W2,full_sample
2025Q1,2025-02-13,1.565533017832366,2.1782511129372604,7,-0.8907913003239232,adr_yoy,all,inv_mse,W2,full_sample
2025Q2,2025-05-01,0.21575828981893805,2.3276234339125925,8,2.9198371969562764,adr_yoy,all,inv_mse,W2,full_sample
2025Q3,2025-08-06,2.5881375038322187,2.292783018607732,9,4.674896113419713,adr_yoy,all,inv_mse,W2,full_sample
2025Q4,2025-11-06,3.6212874085892732,2.4450537927929044,10,5.931828242585202,adr_yoy,all,inv_mse,W2,full_sample
2026Q1,2026-02-12,4.747912024171443,2.3837832145819213,11,9.0346679117544,adr_yoy,all,inv_mse,W2,full_sample
2026Q2,2026-05-07,7.204228498721077,2.5711497908480334,12,5.30146721687299,adr_yoy,all,inv_mse,W2,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,stack_ls,W2,full_sample
2024Q2,2024-05-08,2.861045399552766,2.0154769217214588,4,2.120354195530405,adr_yoy,all,stack_ls,W2,full_sample
2024Q3,2024-08-06,2.519522462424051,2.026180868465829,5,1.40042136572065,adr_yoy,all,stack_ls,W2,full_sample
2024Q4,2024-11-07,2.0162903615741348,2.0679154910837556,6,0.8932559178204569,adr_yoy,all,stack_ls,W2,full_sample
2025Q1,2025-02-13,1.566265049982264,2.1204820828370887,7,-0.8907913003239232,adr_yoy,all,stack_ls,W2,full_sample
2025Q2,2025-05-01,0.04121435353431628,2.2951832175906133,8,2.9198371969562764,adr_yoy,all,stack_ls,W2,full_sample
2025Q3,2025-08-06,2.6402108738249814,2.2739773639804906,9,4.674896113419713,adr_yoy,all,stack_ls,W2,full_sample
2025Q4,2025-11-06,4.069653433043909,2.1331642224729044,10,5.931828242585202,adr_yoy,all,stack_ls,W2,full_sample
2026Q1,2026-02-12,4.982593578151412,2.0814108888469276,11,9.0346679117544,adr_yoy,all,stack_ls,W2,full_sample
2026Q2,2026-05-07,7.232804197203876,2.3919083122979723,12,5.30146721687299,adr_yoy,all,stack_ls,W2,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,stack_shrunk,W2,full_sample
2024Q2,2024-05-08,2.7656757262236638,2.1196924252791898,4,2.120354195530405,adr_yoy,all,stack_shrunk,W2,full_sample
2024Q3,2024-08-06,2.4922916737117102,2.1250171655756396,5,1.40042136572065,adr_yoy,all,stack_shrunk,W2,full_sample
2024Q4,2024-11-07,1.983629310171352,2.1559433088619664,6,0.8932559178204569,adr_yoy,all,stack_shrunk,W2,full_sample
2025Q1,2025-02-13,1.5594521447048622,2.189541362790642,7,-0.8907913003239232,adr_yoy,all,stack_shrunk,W2,full_sample
2025Q2,2025-05-01,0.19419595897159994,2.3399501723912346,8,2.9198371969562764,adr_yoy,all,stack_shrunk,W2,full_sample
2025Q3,2025-08-06,2.4999918542347874,2.3342521670192955,9,4.674896113419713,adr_yoy,all,stack_shrunk,W2,full_sample
2025Q4,2025-11-06,3.79927709691778,2.341200962809309,10,5.931828242585202,adr_yoy,all,stack_shrunk,W2,full_sample
2026Q1,2026-02-12,4.786626123645194,2.297779405352673,11,9.0346679117544,adr_yoy,all,stack_shrunk,W2,full_sample
2026Q2,2026-05-07,7.1175549994024045,2.5256370705474525,12,5.30146721687299,adr_yoy,all,stack_shrunk,W2,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,bma_logscore,W2,full_sample
2024Q2,2024-05-08,2.780116307725833,2.0971688248720817,4,2.120354195530405,adr_yoy,all,bma_logscore,W2,full_sample
2024Q3,2024-08-06,2.483109277186478,2.0897840668198113,5,1.40042136572065,adr_yoy,all,bma_logscore,W2,full_sample
2024Q4,2024-11-07,1.9887990899483576,2.1070144054937834,6,0.8932559178204569,adr_yoy,all,bma_logscore,W2,full_sample
2025Q1,2025-02-13,1.6122058629526128,2.127614316597079,7,-0.8907913003239232,adr_yoy,all,bma_logscore,W2,full_sample
2025Q2,2025-05-01,0.31876939000669896,2.2639960905409975,8,2.9198371969562764,adr_yoy,all,bma_logscore,W2,full_sample
2025Q3,2025-08-06,2.8800161756847,2.1312914251589254,9,4.674896113419713,adr_yoy,all,bma_logscore,W2,full_sample
2025Q4,2025-11-06,3.9986682756810747,2.170904520118383,10,5.931828242585202,adr_yoy,all,bma_logscore,W2,full_sample
2026Q1,2026-02-12,4.92846177860035,2.125767253678523,11,9.0346679117544,adr_yoy,all,bma_logscore,W2,full_sample
2026Q2,2026-05-07,7.107251500049027,2.3708622142917664,12,5.30146721687299,adr_yoy,all,bma_logscore,W2,full_sample
2024Q1,2024-02-13,2.428781067171536,2.2497216915352825,3,2.642047141245607,adr_yoy,all,top3_inv_mse,W2,full_sample
2024Q2,2024-05-08,2.7927781526657878,2.093090666729082,4,2.120354195530405,adr_yoy,all,top3_inv_mse,W2,full_sample
2024Q3,2024-08-06,2.5053569837883494,2.096803228954735,5,1.40042136572065,adr_yoy,all,top3_inv_mse,W2,full_sample
2024Q4,2024-11-07,1.9960968585015355,2.134655907745608,6,0.8932559178204569,adr_yoy,all,top3_inv_mse,W2,full_sample
2025Q1,2025-02-13,1.565533017832366,2.1782511129372604,7,-0.8907913003239232,adr_yoy,all,top3_inv_mse,W2,full_sample
2025Q2,2025-05-01,0.21575828981893805,2.3276234339125925,8,2.9198371969562764,adr_yoy,all,top3_inv_mse,W2,full_sample
2025Q3,2025-08-06,2.5881375038322187,2.292783018607732,9,4.674896113419713,adr_yoy,all,top3_inv_mse,W2,full_sample
2025Q4,2025-11-06,3.6212874085892732,2.4450537927929044,10,5.931828242585202,adr_yoy,all,top3_inv_mse,W2,full_sample
2026Q1,2026-02-12,4.747912024171443,2.3837832145819213,11,9.0346679117544,adr_yoy,all,top3_inv_mse,W2,full_sample
