id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37824898,Νιώστε σαν το σπίτι σας στο Helion apartment,176391518,1468709547922854609,Αστεριος,,Thessaloniki,40.64081,22.93721,Entire home/apt,68,3,107,2026-04-19,1.29,1,45,12,00000847760
37831483,Amazing Loft Skyview  Ρετιρέ με Πανοραμική Θέα,271618050,1469434086408552406,Παρασκευή,,Kalamaria,40.58933,22.95091,Entire home/apt,80,3,75,2026-02-01,0.90,1,44,7,00000823400
37847687,"Cozy, spacious flat in the heart of Thessaloniki",102625808,1467231410543014285,Pinelopi,,Thessaloniki,40.63438,22.95442,Entire home/apt,63,3,118,2025-09-14,1.44,1,44,9,00000841780
37856646,Cozy apartment in Kalamaria,286712098,1469496704060151173,Κυριάκος,,Kalamaria,40.58971,22.96303,Entire home/apt,51,2,40,2026-06-07,0.48,2,309,12,00000903534
37857422,Astor’s Liza’s Home,163123431,1468587347735264714,Ntemi And Nick,,Thessaloniki,40.64328,22.94602,Entire home/apt,58,2,253,2026-06-03,3.03,16,354,27,00000838981
37897433,Comfortable apartment in Thessaloniki/Kato toumpa,236259300,1469257410495972365,Loukas,,Thessaloniki,40.61359,22.96575,Entire home/apt,93,3,10,2025-12-30,0.12,1,315,2,00000973342
37910611,Spacious 82m2 Two Bedroom apt near City Center,107889866,1462890319822847667,Elena,,Neapolis – Sykeon,40.64978,22.94174,Entire home/apt,64,1,44,2026-06-21,0.53,1,199,8,00002872989
37929568,UNIQUE CRYSTAL CLEAR APARTMENT - MAGNIFICENT VIEW-,223753704,1463215027261113866,Δεσποινα,,Thessaloniki,40.59789,22.95589,Entire home/apt,155,10,2,2023-05-20,0.04,2,185,0,00000443290
37932432,Vintage Art home on the sea,245714897,1469303530958295840,Nikoletta,,Thessaloniki,40.60596,22.95218,Entire home/apt,116,2,84,2026-05-29,1.01,1,294,1,00000848570
37939106,Eros - Luxurious Apartment,213603241,1463191147250120591,Νίκος,,Thessaloniki,40.61289,22.98124,Entire home/apt,133,2,47,2026-03-18,0.59,2,83,3,00000901446
37952696,Epoque - Galerius Palace #Skgbnb,28267881,1462643964370449103,Tomas&Cristina! Skgbnb,,Thessaloniki,40.63205,22.95182,Entire home/apt,91,2,88,2026-01-04,1.06,30,363,10,00003526279
38066341,Casa Nueve - Amazing apartment close to the sea,121021366,1462919716975266367,Chris,,Thessaloniki,40.60701,22.95295,Entire home/apt,75,2,270,2026-05-18,3.24,2,347,39,00002722835
38093258,Elisabeth's Apartment near Thessaloniki Center!,120291978,1468224349942541462,Elisavet,,Thessaloniki,40.60955,22.95438,Entire home/apt,58,2,54,2024-07-11,0.65,1,26,0,00000859436
38245432,"Greek Villa on Olympus@
Thessaloniki, Asvestochori",12529950,1462582850809570797,Sofia,,Pilea – Chortiatis,40.64497,23.01695,Entire home/apt,,7,1,2021-08-14,0.02,1,0,0,00001293114
38262575,S.T.S. EIGHT / 7 NEW  Full renovated apartment,290787529,1469510617757003142,Δημητρα,,Thessaloniki,40.63784,22.94356,Entire home/apt,120,1,144,2026-05-31,1.74,1,171,15,00002946977
38285155,⭐Next to railway and bus station V-ROOM,212454949,1469109687209901370,Evans' Apartments,,Thessaloniki,40.64425,22.93262,Entire home/apt,46,1,93,2026-04-05,1.12,6,164,10,00002393807
38289586,Democracy Square Appartment – Large & Central 2BR,291063586,1469511507872442964,Aris,,Thessaloniki,40.64166,22.93595,Entire home/apt,94,3,14,2026-02-05,0.17,1,358,2,00001152870
38290278,The Standard Studio from k2properties,257956713,1469362907257037265,Κ2 Διαχειριση Ακινητων Εε,,Thessaloniki,40.63355,22.95033,Entire home/apt,80,1,44,2026-05-31,0.55,9,274,5,00001123663
38306181,Aleka's House,291244777,1469511979026923662,Christos,,Thessaloniki,40.61296,22.97977,Entire home/apt,69,1,29,2026-04-06,0.35,1,364,4,00000858160
38312135,S.T.S. EIGHT 6.2 NEW full renovated apartment,289873445,1469507069878611995,Μάνια,,Thessaloniki,40.63784,22.94356,Entire home/apt,87,1,90,2025-09-14,1.08,1,177,2,00002958390
38313362,Cozy Vintage Apartment in the center of the city !,291292967,1469512214362697027,Κυριάκος,,Thessaloniki,40.63086,22.94783,Entire home/apt,90,2,122,2026-05-09,1.49,1,362,15,00000756714
38313367,S.T.S. EIGHT 6.1 Full renovated apartment,77487801,1466949791983765830,Thanasis,,Thessaloniki,40.63784,22.94356,Entire home/apt,85,1,75,2025-01-01,0.91,1,163,0,00002958417
38315562,"Cozy seaside apARTment in Kalamaria, Thessaloniki",99714712,1467198474180210142,Christina,,Kalamaria,40.57243,22.9537,Entire home/apt,59,3,71,2026-06-18,0.86,1,296,24,00000964586
38458663,Ηλιόλουστο Studio Erasmus στην Πρέσπας Κ.Τούμπα,293186540,1469516808605107853,Effrosyni,,Thessaloniki,40.61003,22.97026,Entire home/apt,61,1,61,2026-03-15,0.74,1,78,4,00001140703
38476028,Lovely 3 bedrooms apartment in the city center,9531550,1462816531907213610,Katerina,,Thessaloniki,40.629921,22.948309,Entire home/apt,85,1,276,2026-06-03,3.35,12,271,55,00000863170
38484501,Black /Yellow Magic Thessaloniki,279764928,1469472226761949830,Kristina,,Thessaloniki,40.64109,22.93994,Entire home/apt,80,2,57,2026-05-03,0.69,3,324,9,00000959612
38504653,Cozy Living Thessaloniki by Luxlikehome,231048679,1469231999709445392,Luxlikehome,,Thessaloniki,40.63451,22.94741,Entire home/apt,124,2,6,2026-05-04,0.13,16,26,3,00000817815
38532114,Sou apartment- Ampelokipi Thessalonikis,293892321,1469519241600475794,Σουζανα,,Ampelokipon – Menemeni,40.64983,22.92247,Entire home/apt,60,3,22,2026-02-23,0.27,1,343,5,00000886936
38642315,Aristotelous Grand View by Luxlikehome,231048679,1469231999709445392,Luxlikehome,,Thessaloniki,40.63367,22.94236,Entire home/apt,352,2,32,2024-11-15,0.39,16,200,0,00000868270
38672330,Waterfront Apartment_OT1,6836073,1462547501116019597,Georgios,,Thessaloniki,40.61513,22.95448,Entire home/apt,54,1,7,2022-06-13,0.09,1,365,0,Exempt
38822099,Manina Seaside Apartment II,551002413,1470463758830323562,Antonios,,Thessaloniki,40.61072,22.95378,Entire home/apt,49,2,101,2026-06-25,1.46,2,332,13,00000861230
38867043,"Penthouse Apartment #8, The Luxury Suites",280458084,1463373694936659886,The Luxury Suites,,Thessaloniki,40.63745,22.93812,Entire home/apt,44,1,111,2026-06-08,1.36,175,151,33,00003003997
38917360,Bella Suite city center-Private parking,68869843,1462788639762323827,Isabella,,Thessaloniki,40.63883,22.93962,Entire home/apt,88,2,36,2025-02-16,0.44,1,149,0,00000885885
38974947,Big and Artistic Flat With Private Parking,298587360,1469535259646108638,Dimitris,,Kalamaria,40.58146,22.96016,Entire home/apt,147,2,32,2026-06-07,0.39,1,315,1,00002306676
38976640,3 Bedrooms Apartment,248426270,1469317275342586282,Κατερίνα,,Neapolis – Sykeon,40.64996,22.94182,Entire home/apt,120,3,4,2026-06-06,0.05,1,364,3,00001754580
39001679,Boutique Loft,120815,1462510102179347788,Sofia,,Kordelio – Evosmos,40.66371,22.9274,Entire home/apt,57,3,0,,,1,358,0,
39029633,Τσιτσιπόσπιτο 🏠,317100273,1529329233348075599,Γιωργος,,Thessaloniki,40.63529968261719,22.951539993286133,Entire home/apt,79,2,13,2023-01-03,0.16,1,360,0,00000923991
39030779,Bright stylish studio near city center! Welcome #1,22448391,1463180001294738116,Giorgos,,Thessaloniki,40.60692,22.96413,Entire home/apt,64,2,147,2025-11-17,1.79,2,222,9,00000862369
39055516,Bright stylish studio near city center! Welcome #2,22448391,1463180001294738116,Giorgos,,Thessaloniki,40.60692,22.96413,Entire home/apt,52,2,167,2026-05-25,2.04,2,209,19,00000862380
39135546,"Quiet, fully refurbished apartment in Thessaloniki",300179112,1469541041685265640,Stella,,Thessaloniki,40.63245,22.94833,Entire home/apt,109,3,32,2025-09-29,0.41,1,62,3,00002442830
39206525,DEMI’S  HOME,163123431,1468587347735264714,Ntemi And Nick,,Thessaloniki,40.64084,22.94814,Entire home/apt,48,2,239,2026-06-09,2.93,16,358,21,00003680442
39220220,TZORTZI’S  HOME,163123431,1468587347735264714,Ntemi And Nick,,Thessaloniki,40.63911,22.94978,Entire home/apt,50,2,212,2026-05-17,2.61,16,357,25,00003680357
39224300,T’ Giorgio Apartment,293583209,1469518184211425870,Γέωργιος,,Thessaloniki,40.641719818115234,22.936275482177734,Entire home/apt,131,2,17,2025-11-10,0.22,1,342,2,00003624777
39227016,Paint your Stay in the City Centre/1-6 Guests,301060319,1469544583334244386,Panagiota,,Thessaloniki,40.63652,22.95018,Entire home/apt,50,2,251,2026-06-13,3.16,1,289,46,00000887805
39240084,Η ωραιότερη θέα της πόλης!,200102498,1469043887771347653,Anastasia,,Thessaloniki,40.63959,22.95654,Private room,44,2,199,2026-06-27,2.52,1,22,34,00000914524
39315272,Prosilio Apartment,100503579,1467206942368626433,Anastasios,,Thessaloniki,40.64856,22.91553,Entire home/apt,76,1,48,2025-04-10,0.59,1,333,0,00000886540
39326934,⭐Next to railway and bus station G-ROOM,212454949,1469109687209901370,Evans' Apartments,,Thessaloniki,40.64442,22.93353,Entire home/apt,46,1,149,2026-05-25,1.83,6,170,22,
39338404,Unique Minimal Elegance in the Heart of the City,302152325,1469548825895961123,Kostas Maria,,Thessaloniki,40.63145,22.94527,Entire home/apt,98,3,161,2026-06-27,1.98,1,135,30,00000890363
39379614,Old Town View Apartment,103941474,1467247747226609612,Antonis,,Thessaloniki,40.63952,22.95855,Entire home/apt,158,2,85,2026-05-30,1.07,1,319,21,00000923765
39441008,THESS OLD TOWN 2 (free parking) of stayinthess,302947153,1469552588299754278,George,,Thessaloniki,40.63826,22.95516,Entire home/apt,82,1,82,2026-06-22,1.01,8,165,15,00000888820
39455549,Eudaimonia Suite | Olvios Luxury Suites,303066120,1469553192439852756,Olvios EKMETALLEUSI,,Thessaloniki,40.633670806884766,22.938512802124023,Entire home/apt,110,1,5,2026-04-23,0.08,9,303,1,00003202979
39455771,Euphoria Suite | Olvios Luxury Suites,303066120,1469553192439852756,Olvios EKMETALLEUSI,,Thessaloniki,40.633670806884766,22.938512802124023,Entire home/apt,91,1,29,2026-06-13,0.36,9,327,5,00003200100
39455983,Galini Suite | Olvios Luxury Suites,303066120,1469553192439852756,Olvios EKMETALLEUSI,,Thessaloniki,40.633670806884766,22.938512802124023,Entire home/apt,89,1,7,2025-09-21,0.09,9,314,1,00003202984
39456098,Ataraxia Suite | Olvios Luxury Suites,303066120,1469553192439852756,Olvios EKMETALLEUSI,,Thessaloniki,40.633670806884766,22.938512802124023,Entire home/apt,86,1,25,2026-06-24,0.31,9,327,7,00003202990
39457132,Zen & Geo's HOME / DTerra apartments!,303076969,1463418973577874946,Δαφνη,,Thessaloniki,40.64102,22.94796,Entire home/apt,62,1,228,2026-06-25,2.80,4,296,33,00000882192
39458410,Olvios Design Suite | Luxury City Center,303066120,1469553192439852756,Olvios EKMETALLEUSI,,Thessaloniki,40.633617052447846,22.93887511505999,Entire home/apt,101,1,25,2025-11-18,0.36,9,303,1,00001741782
39463239,Haris  suite,162005191,1468576653883760590,Charalampos,,Thessaloniki,40.63277,22.94838,Entire home/apt,80,2,76,2026-06-23,0.96,2,343,17,00001460314
39504757,THESS OLD TOWN 1 (free parking) of stayinthess,302947153,1469552588299754278,George,,Thessaloniki,40.63926,22.95543,Entire home/apt,82,1,97,2026-06-27,1.20,8,150,19,00000888810
39551560,Kalliston Apartment #1 Modern Urban luxury,303891297,1469556703029620219,Kalliston,,Thessaloniki,40.63109,22.95244,Entire home/apt,88,2,158,2026-06-08,1.94,4,253,18,00000898760
39618935,Flat on walkstreet freeparking,304431826,1463422088867321222,Ioannis,,Kalamaria,40.58032,22.9524,Entire home/apt,114,4,73,2026-04-24,0.93,1,157,5,00000557049
39630550,Homey Skg,304519203,1469559676252513060,Konstantinos,,Thessaloniki,40.63633,22.95603,Entire home/apt,81,2,198,2026-06-09,2.44,1,297,27,00003583684
39666652,Elegant house private free parking,270467365,1469428610954507773,Δέσποινα,,Ampelokipon – Menemeni,40.64899240528506,22.929130308330063,Entire home/apt,58,1,140,2026-06-19,4.11,1,102,51,00002258994
39678204,Thess Unique Studio #4,284375244,1469488720521216029,Stavros,,Thessaloniki,40.64103,22.93242,Entire home/apt,54,1,86,2026-02-21,1.09,10,355,1,00000882727
39678635,Thess unique Studio,284375244,1469488720521216029,Stavros,,Thessaloniki,40.6405,22.93386,Entire home/apt,54,1,73,2022-11-11,0.91,10,361,0,00000882738
39678767,Thess unique Studio,284375244,1469488720521216029,Stavros,,Thessaloniki,40.64086,22.9322,Entire home/apt,52,1,89,2024-05-29,1.11,10,363,0,00000882716
39693552,Strata deluxe Apt.(Must),133887934,1468336612143715173,George,,Thessaloniki,40.6341,22.94272,Entire home/apt,77,2,49,2026-06-02,0.69,4,317,8,00000979854
39750205,★ Point Zero Luxury Apartment ★,76607522,1462818046413171152,Fotis,,Thessaloniki,40.64079,22.93599,Entire home/apt,,900,64,2025-08-28,0.79,2,270,2,00000898646
39787974,Downtown Seaside Studio 3,233599991,1469244278360689960,Χρήστος,,Thessaloniki,40.63431,22.9399,Entire home/apt,59,1,3,2025-09-02,0.04,26,182,1,00002344449
39789489,Downtown Seaside Studio 4,233599991,1469244278360689960,Χρήστος,,Thessaloniki,40.63417,22.93867,Entire home/apt,57,1,12,2025-01-03,0.16,26,186,0,00002948577
39789787,"La Petite  Maison ""Nicole""",305867899,1469565347218385950,Ινεσσα,,Thessaloniki,40.59788,22.95195,Entire home/apt,82,1,108,2026-05-09,1.34,1,347,11,00003566146
39790093,Downtown Seaside Studio 5,233599991,1469244278360689960,Χρήστος,,Thessaloniki,40.63289,22.93976,Entire home/apt,66,1,2,2020-09-27,0.03,26,166,0,
39791217,Downtown Seaside Studio 6,233599991,1469244278360689960,Χρήστος,,Thessaloniki,40.63258,22.93938,Entire home/apt,79,1,24,2026-05-12,0.36,26,177,6,00002948699
39812716,Downtown Seaside Studio 7,233599991,1469244278360689960,Χρήστος,,Thessaloniki,40.63314,22.93864,Entire home/apt,69,1,3,2023-07-19,0.05,26,172,0,00002983190
39813620,Downtown Seaside Studio 8,233599991,1469244278360689960,Χρήστος,,Thessaloniki,40.63279,22.93949,Entire home/apt,69,1,9,2025-10-20,0.11,26,170,3,00002984915
39832646,Kalliston Apartment #2 Modern Urban luxury,303891297,1469556703029620219,Kalliston,,Thessaloniki,40.63173,22.95101,Entire home/apt,70,2,137,2026-05-17,1.70,4,268,13,00000898781
39860582,Fenia's Apartment,198793004,1469035944438357500,Ηλίας-Φένια,,Thessaloniki,40.60919,22.97844,Entire home/apt,80,2,42,2025-10-19,0.52,1,97,1,00000896988
39881552,Pantheon City Center III,233599991,1469244278360689960,Χρήστος,,Thessaloniki,40.63362,22.95796,Entire home/apt,50,1,7,2025-08-29,0.11,26,176,1,00001818920
39922780,Forest Apartment Salonica,286787977,1463384912842181659,Ιωάννης,,Neapolis – Sykeon,40.64639,22.96466,Entire home/apt,165,2,83,2025-11-16,1.03,1,28,8,00000898293
39972054,Home sweet home,308171426,1469571781459147176,Kanella,,Neapolis – Sykeon,40.64961,22.94998,Entire home/apt,63,1,253,2026-04-27,3.14,1,1,33,00000901537
39999720,Sweet and Cozy home by Sasa.,236055692,1469256404050313670,Aspasia,,Thessaloniki,40.60721,22.95435,Entire home/apt,75,1,157,2026-06-16,1.96,1,363,28,00000901322
40011410,S.T.S. EIGHT 5.2 NEW FULL RENOVATED APARTMENT,308567921,1469573257943768752,Christos,,Thessaloniki,40.63784,22.94356,Entire home/apt,91,1,138,2025-08-03,1.72,1,168,1,00003046605
40063687,"Upper Floor #5, The Luxury Suites",280458084,1463373694936659886,The Luxury Suites,,Thessaloniki,40.63792,22.93654,Entire home/apt,35,1,171,2026-02-15,2.14,175,167,4,00002992001
40078262,"An amazing seaside view apartment, into the center",227181951,1469209395013569981,John,,Thessaloniki,40.6356,22.93619,Entire home/apt,68,2,79,2025-11-20,0.98,3,321,3,00000474933
40081063,Aster,308315879,1469572311157256154,Anna,,Thessaloniki,40.62883,22.94923,Entire home/apt,123,2,3,2021-12-18,0.04,1,170,0,00000305476
40109244,"Brand New, Central Studio Apartment",223557995,1469185463413779416,Maria,,Thessaloniki,40.63448,22.94538,Entire home/apt,79,2,144,2026-06-14,1.79,1,247,13,00000915186
40133800,STS EIGHT 5.1 NEW,191166565,1468993034530088748,Έλενα,,Thessaloniki,40.63789,22.94359,Entire home/apt,98,1,302,2026-06-14,3.76,1,166,31,
40176667,"Penthouse Apartment #10, The Luxury Suites",280458084,1463373694936659886,The Luxury Suites,,Thessaloniki,40.63924,22.93628,Entire home/apt,56,1,90,2026-05-15,1.13,175,161,5,00002992059
40195685,"Comfortable Appartment, East-Central Thessaloniki",310434789,1469579742113459021,Ioannis,,Thessaloniki,40.60543,22.96266,Entire home/apt,100,3,4,2026-01-02,0.08,1,252,3,00001360183
40245633,Forest House,200817622,1469047878298253103,Dimitris,,Kordelio – Evosmos,40.67318,22.8942,Entire home/apt,63,2,119,2026-06-27,1.49,3,143,15,00001844047
40251946,Ministry Mansion (SKG),101933240,1467223185914918068,Giannis,,Thessaloniki,40.63884,22.94277,Entire home/apt,77,2,92,2025-10-29,1.15,1,240,7,00002635614
40367797,Kosta`s apartment 2,224595315,1469192409180605195,Κωνσταντίνος,,Ampelokipon – Menemeni,40.64825,22.9318,Entire home/apt,58,1,13,2022-01-01,0.16,2,330,0,00003170214
40550502,Central Hommy Studio/Great Veranda/Full Ammenities,314126810,1469591578123339567,Apostolos,,Thessaloniki,40.63474,22.94606,Entire home/apt,73,2,83,2026-05-31,1.05,2,334,11,00000912108
40614425,"★Convenient, minimalist apt w/ view (by Powerbnb)★",214857203,1469125628927091158,Powerbnb,,Thessaloniki,40.64631,22.9355,Entire home/apt,40,1,123,2025-11-07,1.55,7,71,6,00001382000
40632580,Casa Georgina,314477855,1463440128229699861,Γεωργία,,Thessaloniki,40.64074,22.94445,Entire home/apt,88,1,402,2026-06-09,5.08,1,322,53,00000916474
40717459,Modern Central Apartment Ag. Sofias Square for All,314126810,1469591578123339567,Apostolos,,Thessaloniki,40.63409,22.94817,Entire home/apt,70,2,65,2026-05-26,0.82,2,198,7,00000912072
40720326,"Atmospheric, Clean, Safe studio @Panorama",14851039,1462948424902495305,Nandia,,Pilea – Chortiatis,40.59103775024414,23.00830841064453,Entire home/apt,111,1,97,2026-05-23,1.23,3,363,17,00001627402
40794646,Central City Kristalli studio,317054164,1469599206420749819,Ludmila,,Thessaloniki,40.6407,22.94146,Entire home/apt,40,2,107,2025-11-11,1.35,1,144,12,00000909933
40813434,Apollo: Luxe Aristotelous penthouse w/ city view,251290631,1469331838051961663,Halu,,Thessaloniki,40.63533,22.94335,Entire home/apt,161,1,89,2026-06-01,1.22,79,316,10,00002895137
41030217,Luxury  studio in downtown (3),107323918,1467300779877660723,Σάκης,,Thessaloniki,40.64272,22.93456,Entire home/apt,64,3,2,2020-03-02,0.03,4,186,0,00000924725
41031437,Luxury studio in downtown (1),107323918,1467300779877660723,Σάκης,,Thessaloniki,40.64077,22.93522,Entire home/apt,60,3,23,2024-05-25,0.44,4,229,0,00003125156
41032010,Luxury studio in  downtown (4),107323918,1467300779877660723,Σάκης,,Thessaloniki,40.64242,22.93532,Entire home/apt,62,3,16,2024-04-23,0.20,4,218,0,00000924747
41032972,Luxury studio in downtown(2),107323918,1467300779877660723,Σάκης,,Thessaloniki,40.64123,22.93547,Entire home/apt,57,3,32,2025-10-12,0.41,4,214,1,00003125220
41072147,Twin Superior Suites #1~Central Stay,233279110,1469242834318093123,Panagiota,,Thessaloniki,40.61834716796875,22.95838165283203,Entire home/apt,66,4,82,2023-07-11,1.05,4,176,0,00003189484
41073868,Nereids Apts by halu! Apartments (Dione),251290631,1469331838051961663,Halu,,Thessaloniki,40.63172,22.94514,Entire home/apt,104,1,31,2026-05-14,0.40,79,329,4,0933Κ131Κ0109700
41074312,Nereids Apts by halu! Apartments (Clio),251290631,1469331838051961663,Halu,,Thessaloniki,40.63172,22.94514,Entire home/apt,83,1,53,2026-06-23,0.67,79,331,26,0933Κ131Κ0109700
