market_key,region,dump_2023,dump_2025,ymi,ym,n23,n23_lag,n25,n25_lag,yoy23,yoy25
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24266,2022-03,10096,2268,6272,1324,3.451499118165785,3.737160120845921
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24267,2022-04,11430,2074,7063,1266,4.511089681774349,4.578988941548183
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24268,2022-05,12042,1397,7225,792,7.619899785254116,8.122474747474747
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24269,2022-06,10816,1404,6488,861,6.703703703703703,6.535423925667828
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24270,2022-07,16116,2119,9483,1325,6.605474280320906,6.1569811320754715
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24271,2022-08,14051,2228,8253,1460,5.306552962298025,4.652739726027397
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24272,2022-09,15733,2523,9075,1592,5.235830360681728,4.700376884422111
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24273,2022-10,23009,3887,12887,2410,4.919475173655775,4.347302904564315
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24274,2022-11,26457,4979,14381,3193,4.313717613978711,3.5039148136548697
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24275,2022-12,18891,6891,10490,4374,1.7414018284719197,1.398262459990855
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24276,2023-01,20941,7680,11645,4858,1.7266927083333332,1.3970769864141621
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,LatAm,2023-03-29,2025-08-29,24277,2023-02,19870,6930,10726,4382,1.8672438672438672,1.4477407576449108
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24266,2022-03,2912,3005,2132,2220,-0.030948419301164765,-0.03963963963963968
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24267,2022-04,5064,4264,3611,3107,0.18761726078799246,0.16221435468297396
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24268,2022-05,3422,3214,2439,2413,0.06471686372121965,0.01077496891835894
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24269,2022-06,3460,3314,2480,2483,0.044055522027760974,-0.001208215867901763
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24270,2022-07,3860,1799,2818,1387,1.1456364647026125,1.0317231434751264
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24271,2022-08,3230,623,2296,476,4.184590690208668,3.8235294117647056
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24272,2022-09,4609,663,3268,508,5.951734539969834,5.433070866141732
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24273,2022-10,5538,1421,3827,1102,2.8972554539057,2.472776769509982
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24274,2022-11,4294,3659,3051,2786,0.1735446843399837,0.09511844938980607
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24275,2022-12,5388,4793,3648,3458,0.12413936991445862,0.05494505494505497
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24276,2023-01,7729,6178,5144,4349,0.25105212042732283,0.1828006438261669
australia_nsw_mid-north-coast,APAC,2023-05-13,2025-08-08,24277,2023-02,4090,3870,2936,2840,0.056847545219638196,0.033802816901408406
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24266,2022-03,3123,3952,2208,2701,-0.20976720647773284,-0.18252499074416884
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24267,2022-04,5250,4447,3587,2999,0.18057117157634361,0.19606535511837286
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24268,2022-05,4172,4137,2938,2872,0.008460236886632888,0.022980501392757757
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24269,2022-06,3605,3692,2587,2582,-0.023564463705308736,0.0019364833462431896
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24270,2022-07,5167,2103,3560,1500,1.4569662387066096,1.3733333333333335
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24271,2022-08,4007,660,2815,481,5.071212121212121,4.852390852390853
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24272,2022-09,5247,619,3541,470,7.476575121163167,6.534042553191489
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24273,2022-10,6064,1327,4031,985,3.5697061039939717,3.092385786802031
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24274,2022-11,5349,3124,3601,2224,0.7122279129321383,0.6191546762589928
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24275,2022-12,5186,4588,3316,3084,0.1303400174367917,0.07522697795071331
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24276,2023-01,7552,6060,4821,3995,0.24620462046204628,0.20675844806007504
australia_nsw_northern-rivers,APAC,2023-03-18,2025-08-19,24277,2023-02,4739,4151,3288,2950,0.1416526138279932,0.11457627118644065
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24266,2022-03,7826,5527,5562,3892,0.41595802424461725,0.42908530318602267
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24267,2022-04,9650,7441,6641,5213,0.2968687004434887,0.27393055821983503
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24268,2022-05,8873,6299,6169,4470,0.4086362914748374,0.380089485458613
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24269,2022-06,9110,5231,6159,3728,0.7415408143758364,0.6520922746781115
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24270,2022-07,10051,1347,6759,895,6.461766889383816,6.55195530726257
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24271,2022-08,9577,1205,6293,820,6.947717842323652,6.674390243902439
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24272,2022-09,11306,1285,7271,881,7.798443579766538,7.2531214528944385
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24273,2022-10,13113,2794,8458,1991,3.6932712956335,3.2481165243596184
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24274,2022-11,13348,5525,8460,4008,1.4159276018099547,1.1107784431137726
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24275,2022-12,13244,8440,8189,5990,0.5691943127962085,0.3671118530884807
australia_nsw_sydney,APAC,2023-03-13,2025-08-05,24276,2023-01,16189,8605,9678,6028,0.8813480534572922,0.6055076310550762
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24266,2022-03,413,301,291,234,0.37209302325581395,0.2435897435897436
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24267,2022-04,533,391,375,301,0.36317135549872126,0.24584717607973428
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24268,2022-05,458,377,334,286,0.21485411140583555,0.16783216783216792
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24269,2022-06,393,333,274,237,0.18018018018018012,0.1561181434599157
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24270,2022-07,442,278,311,201,0.5899280575539569,0.5472636815920398
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24271,2022-08,411,236,276,158,0.7415254237288136,0.7468354430379747
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24272,2022-09,439,278,320,195,0.579136690647482,0.641025641025641
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24273,2022-10,591,370,391,264,0.5972972972972972,0.48106060606060597
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24274,2022-11,454,291,310,206,0.5601374570446735,0.5048543689320388
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24275,2022-12,376,309,263,212,0.21682847896440127,0.24056603773584895
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24276,2023-01,522,428,351,303,0.21962616822429903,0.15841584158415833
australia_sa_barossa-valley,APAC,2023-03-29,2025-08-29,24277,2023-02,280,281,206,192,-0.003558718861209953,0.07291666666666674
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24266,2022-03,11074,8949,8635,7050,0.23745669907252198,0.22482269503546104
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24267,2022-04,12454,9723,9569,7653,0.2808803867119203,0.250359336208023
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24268,2022-05,8413,7866,6657,6271,0.06953979150775491,0.06155318131079568
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24269,2022-06,8225,6571,6585,5267,0.25171206817835956,0.2502373267514715
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24270,2022-07,8460,6659,6720,5266,0.27046103018471235,0.2761109001139386
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24271,2022-08,6882,4423,5466,3515,0.5559574949129551,0.555049786628734
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24272,2022-09,9161,5835,7080,4635,0.5700085689802914,0.5275080906148868
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24273,2022-10,11272,6206,8568,4862,0.8163067998710924,0.7622377622377623
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24274,2022-11,11369,5759,8770,4622,0.9741274526827575,0.8974469926438771
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24275,2022-12,10900,7605,8204,5884,0.433267587113741,0.39428959891230453
australia_tas_tasmania,APAC,2023-03-09,2025-08-04,24276,2023-01,15984,12358,11704,9369,0.2934131736526946,0.24922617141637304
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24266,2022-03,6740,5623,5148,4354,0.19864840832295938,0.18236104731281588
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24267,2022-04,8230,6263,6170,4790,0.3140667411783491,0.28810020876826714
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24268,2022-05,5662,4089,4454,3185,0.38469063340670084,0.39843014128728416
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24269,2022-06,4724,2756,3671,2107,0.7140783744557329,0.7422876127195064
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24270,2022-07,5067,4204,3951,3226,0.20528068506184582,0.22473651580905152
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24271,2022-08,3888,1676,3076,1312,1.3198090692124107,1.3445121951219514
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24272,2022-09,6380,1639,4934,1323,2.8926174496644297,2.729402872260015
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24273,2022-10,6450,2583,4994,2049,1.4970963995354238,1.4372864812103465
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24274,2022-11,6568,6487,5054,4927,0.012486511484507412,0.025776334483458507
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24275,2022-12,7413,7324,5465,5537,0.012151829601310782,-0.013003431461079962
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24276,2023-01,11619,9351,8207,6788,0.24254090471607315,0.20904537418974667
australia_vic_barwon-south-west-vic,APAC,2023-03-29,2025-08-30,24277,2023-02,7417,6653,5447,5072,0.11483541259582153,0.07393533123028395
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24266,2022-03,12820,7539,8868,5226,0.7004907812707255,0.6969001148105625
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24267,2022-04,16689,9669,11149,6626,0.7260316475333539,0.6826139450648958
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24268,2022-05,14155,8417,9292,5809,0.6817155756207676,0.5995868479944912
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24269,2022-06,14210,3356,9225,2305,3.2342073897497023,3.002169197396963
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24270,2022-07,17634,5335,11230,3701,2.3053420805998126,2.03431504998649
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24271,2022-08,14779,2159,9382,1437,5.845298749421028,5.528879610299234
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24272,2022-09,16593,1509,10226,1035,9.996023856858846,8.880193236714975
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24273,2022-10,19992,2635,12080,1822,6.587096774193548,5.630076838638859
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24274,2022-11,19537,7428,11809,5230,1.6301830910070003,1.2579349904397708
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24275,2022-12,19547,11247,11748,7747,0.7379745709967103,0.5164579837356396
australia_vic_melbourne,APAC,2023-03-13,2025-08-05,24276,2023-01,23935,12682,14037,8770,0.887320611890869,0.6005701254275941
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24266,2022-03,4041,3361,2730,2271,0.2023207378756322,0.2021136063408191
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24267,2022-04,4850,3594,3213,2476,0.3494713411240957,0.29765751211631675
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24268,2022-05,3314,2528,2347,1753,0.31091772151898733,0.33884768967484313
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24269,2022-06,2829,1190,1963,826,1.377310924369748,1.3765133171912831
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24270,2022-07,3083,2336,2143,1629,0.319777397260274,0.3155310006138736
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24271,2022-08,2337,494,1670,346,3.730769230769231,3.8265895953757223
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24272,2022-09,3788,131,2532,91,27.916030534351144,26.824175824175825
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24273,2022-10,3923,743,2727,547,4.279946164199193,3.9853747714808048
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24274,2022-11,3975,4016,2709,2750,-0.010209163346613592,-0.014909090909090872
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24275,2022-12,4244,4328,2761,2955,-0.019408502772643277,-0.06565143824027075
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24276,2023-01,7105,5698,4350,3725,0.2469287469287469,0.16778523489932895
australia_vic_mornington-peninsula,APAC,2023-03-17,2025-08-17,24277,2023-02,3898,4068,2617,2775,-0.04178957718780729,-0.05693693693693691
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24266,2022-03,10621,9548,7180,6469,0.11237955592794302,0.10990879579533153
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24267,2022-04,13586,10628,8913,7085,0.27832141512984565,0.25800988002822867
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24268,2022-05,11661,9246,7697,6246,0.26119402985074625,0.23230867755363427
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24269,2022-06,11672,9447,7662,6251,0.235524505133905,0.2257238841785314
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24270,2022-07,13784,10128,8960,6707,0.36097946287519744,0.33591769792753845
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24271,2022-08,11556,9306,7522,6232,0.241779497098646,0.20699614890885742
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24272,2022-09,14351,10434,9303,6871,0.37540732221583295,0.35395138989957786
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24273,2022-10,16072,12452,10403,8283,0.29071635078702207,0.25594591331643124
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24274,2022-11,14711,10527,9592,7090,0.39745416547924384,0.35289139633286326
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24275,2022-12,13360,10478,8677,7068,0.27505249093338424,0.22764572722127907
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24276,2023-01,17226,12640,10904,8407,0.3628164556962026,0.2970143927679314
australia_wa_western-australia,APAC,2023-03-27,2025-08-28,24277,2023-02,13220,8849,8449,6009,0.4939541191095038,0.4060575802962223
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24266,2022-03,6827,1064,4236,675,5.416353383458647,5.275555555555556
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24267,2022-04,9340,941,5836,607,8.925611052072263,8.614497528830313
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24268,2022-05,10595,1852,6402,1167,4.720842332613391,4.4858611825192805
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24269,2022-06,11158,3256,6693,2045,2.426904176904177,2.2728606356968215
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24270,2022-07,13161,5669,7855,3613,1.3215734697477508,1.1740935510655963
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24271,2022-08,13598,8357,8064,5185,0.6271389254517172,0.5552555448408871
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24272,2022-09,12800,7246,7410,4477,0.766491857576594,0.6551262005807461
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24273,2022-10,13661,7947,7815,4967,0.7190134642003272,0.5733843366217033
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24274,2022-11,11671,6202,6677,3796,0.8818123186069009,0.7589567966280295
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24275,2022-12,14505,3499,8019,2115,3.1454701343240927,2.7914893617021277
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24276,2023-01,11342,4206,6163,2520,1.6966238706609604,1.4456349206349208
austria_vienna_vienna,EMEA,2023-03-15,2025-08-15,24277,2023-02,10244,4515,5282,2663,1.2688815060908083,0.983477281261735
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24266,2022-03,4237,817,2148,400,4.186046511627907,4.37
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24267,2022-04,5547,938,2850,433,4.9136460554371,5.581986143187067
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24268,2022-05,6212,1635,3145,878,2.799388379204893,2.582004555808656
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24269,2022-06,6357,1570,3238,768,3.049044585987261,3.216145833333333
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24270,2022-07,7655,2446,3745,1239,2.1295993458708096,2.022598870056497
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24271,2022-08,7975,3376,3749,1741,1.3622630331753554,1.1533601378518092
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24272,2022-09,7276,2972,3377,1563,1.4481830417227455,1.1605886116442736
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24273,2022-10,8329,3614,3798,1919,1.3046485888212507,0.9791558103178739
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24274,2022-11,8072,4009,3679,2106,1.0134696931903218,0.7469135802469136
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24275,2022-12,8206,3810,3657,1967,1.153805774278215,0.8591764107778344
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24276,2023-01,7129,3133,3164,1572,1.2754548356208106,1.0127226463104324
belgium_bru_brussels,EMEA,2023-03-24,2025-08-24,24277,2023-02,7684,3311,3419,1698,1.3207490184234372,1.013545347467609
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24266,2022-03,1808,429,1081,293,3.2144522144522147,2.689419795221843
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24267,2022-04,2236,611,1273,381,2.6595744680851063,2.341207349081365
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24268,2022-05,2735,859,1582,505,2.1839348079161818,2.132673267326733
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24269,2022-06,2385,732,1371,454,2.2581967213114753,2.0198237885462555
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24270,2022-07,3170,1398,1767,926,1.2675250357653791,0.9082073434125271
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24271,2022-08,3278,1822,1819,1197,0.7991218441273327,0.5196324143692566
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24272,2022-09,2469,1426,1344,851,0.7314165497896212,0.5793184488836662
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24273,2022-10,3376,1826,1848,1119,0.8488499452354874,0.6514745308310992
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24274,2022-11,2708,1618,1503,1006,0.6736711990111248,0.4940357852882704
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24275,2022-12,2626,1605,1425,995,0.6361370716510903,0.4321608040201006
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24276,2023-01,2477,1919,1329,1171,0.2907764460656592,0.13492741246797602
belgium_vlg_antwerp,EMEA,2023-03-29,2025-08-30,24277,2023-02,2651,1443,1394,868,0.8371448371448371,0.6059907834101383
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24266,2022-03,1142,363,717,237,2.1460055096418733,2.0253164556962027
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24267,2022-04,1622,567,1009,395,1.8606701940035273,1.5544303797468353
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24268,2022-05,1682,674,1085,448,1.4955489614243325,1.421875
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24269,2022-06,1536,560,971,365,1.7428571428571429,1.6602739726027398
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24270,2022-07,2042,1047,1262,672,0.9503342884431709,0.8779761904761905
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24271,2022-08,2157,1382,1286,901,0.560781476121563,0.4273029966703663
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24272,2022-09,1756,928,1077,571,0.8922413793103448,0.8861646234676006
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24273,2022-10,1942,1118,1164,694,0.737030411449016,0.6772334293948126
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24274,2022-11,1636,1165,1000,707,0.40429184549356223,0.4144271570014144
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24275,2022-12,1646,1063,1016,655,0.548447789275635,0.551145038167939
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24276,2023-01,1453,1100,856,711,0.3209090909090908,0.20393811533052042
belgium_vlg_ghent,EMEA,2023-03-28,2025-08-28,24277,2023-02,1562,1027,911,640,0.5209347614410906,0.4234374999999999
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24266,2022-03,1475,321,1313,279,3.5950155763239877,3.7060931899641574
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24267,2022-04,1553,435,1364,386,2.5701149425287357,2.533678756476684
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24268,2022-05,1209,594,1084,510,1.0353535353535355,1.1254901960784314
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24269,2022-06,1002,685,882,595,0.4627737226277373,0.48235294117647065
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24270,2022-07,1156,693,1005,607,0.6681096681096681,0.6556836902800658
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24271,2022-08,1074,576,936,508,0.8645833333333333,0.8425196850393701
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24272,2022-09,674,359,596,311,0.8774373259052926,0.9163987138263665
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24273,2022-10,602,348,529,311,0.7298850574712643,0.7009646302250805
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24274,2022-11,935,724,836,656,0.29143646408839774,0.27439024390243905
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24275,2022-12,1269,1116,1125,989,0.1370967741935485,0.13751263902932265
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24276,2023-01,2003,1204,1775,1075,0.6636212624584719,0.6511627906976745
belize_bz_belize,LatAm,2023-03-30,2025-08-30,24277,2023-02,1808,1169,1586,1025,0.5466210436270316,0.5473170731707317
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24266,2022-03,13918,4461,9956,3342,2.1199282672046627,1.9790544584081387
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24267,2022-04,13604,3075,9725,2331,3.4240650406504063,3.1720291720291725
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24268,2022-05,10713,3906,7762,2898,1.7427035330261136,1.6783988957902003
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24269,2022-06,9618,4941,6813,3702,0.9465695203400122,0.840356564019449
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24270,2022-07,12040,5603,8567,4101,1.1488488309834017,1.0890026822726164
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24271,2022-08,11651,6008,8327,4417,0.9392476697736352,0.8852162100973511
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24272,2022-09,25084,7492,17258,5522,2.3481046449546183,2.1253169141615356
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24273,2022-10,15723,8428,10934,6163,0.8655671570953962,0.7741359727405484
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24274,2022-11,18124,10660,12495,7782,0.7001876172607879,0.6056283731688512
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24275,2022-12,13811,9193,9506,6697,0.5023387359947786,0.4194415409885024
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24276,2023-01,28597,16352,19009,11755,0.7488380626223092,0.6170991067630796
brazil_rj_rio-de-janeiro,LatAm,2023-03-28,2025-08-28,24277,2023-02,25863,9990,16768,7211,1.588888888888889,1.3253362917764528
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24266,2022-03,3717,1340,1882,746,1.7738805970149252,1.5227882037533513
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24267,2022-04,4697,1244,2380,676,2.7757234726688105,2.5207100591715976
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24268,2022-05,6306,1385,3270,741,3.5530685920577616,3.4129554655870447
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24269,2022-06,6955,1784,3542,1020,2.898542600896861,2.4725490196078432
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24270,2022-07,7935,3126,4013,1756,1.5383877159309023,1.2853075170842825
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24271,2022-08,8566,4168,4311,2224,1.0551823416506716,0.9383992805755397
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24272,2022-09,7956,3920,3904,2118,1.029591836734694,0.8432483474976393
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24273,2022-10,6996,3577,3434,1917,0.9558289069052279,0.7913406364110589
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24274,2022-11,5516,2962,2642,1494,0.8622552329507089,0.7684069611780455
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24275,2022-12,5169,2823,2344,1400,0.8310308182784272,0.6742857142857144
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24276,2023-01,5584,2555,2446,1308,1.185518590998043,0.8700305810397553
canada_bc_vancouver,NAM,2023-03-14,2025-08-10,24277,2023-02,5814,2831,2590,1492,1.0536912751677852,0.7359249329758712
canada_bc_victoria,NAM,2023-03-30,2025-08-30,24266,2022-03,4471,2167,2187,1178,1.0632210429164743,0.8565365025466893
